Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Dora N,NYC,87,64,"Stayed one night. The first room, dirty dishes in front of the door. The second room, WiFi did not work (one specific section, WiFi did not work so better check). Finally moved a room w WiFi access.Pool closes at 8:00pm and I missed to use it.Liked a room’s wood floor, not carpeted.This is the largest hotel in Kampar abd can be improved. Please check the corridors periodically to pick up forty dishes and cups in order not to attract roaches and rats and simply to look decent. WiFi must be improved. It is crucial.",Jan 2020,January 2020,None
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,OliveGoh,Kuala Lumpur,354,156,"I like it because it is not a dressed up, flimsy Instagram place but a real proper hotel. Many ""hotels"" or boutique hotels are from makeshift shoplots with partition for walls. A built for purpose hotel takes into consideration acoustic between rooms and in the corridor. Though it is old but it has been moderately renovated and properly maintained. The old structure has a balcony which has been sealed up and the windows are fully sealed so there is no noise from the street below. Very large room, clean with pretty comfortable beds. Hot shower with good water pressure from central boiler. Makeshift hotels usually uses instant water heater and have very poor water pressure.Disliked · Bathroom a bit dated with weird shower curtain that hangs midway like a mini-skirt. Defeats the purpose of keeping water from splashing out.",Mar 2020,March 2020,None
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,etwy,"Kuala Lumpur, Malaysia",84,61,"I stayed here for a night for internship hiring at UTAR Main Campus. I didn't have high expectation for hotel room and it's just okay for me. Strategic locations and there are hypermarket, restaurants and nearby.",Jan 2020,September 2019,None
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,MWZzz,SIngapore,16,12,"Always a joy to return to Grand Kampar for its clean and uber spacious family room, safe and ample parking and the convenience of proximity to the growing F&B and recreational facilities nearby. Love old hotels for their solid walls that provide good sound proofing for restful sleep, something I find sorely hard to come by in new establishments.Be a perfect score if the mattress had a topper for better sleep experience (I felt an emerging spring) and TV was updated to a flat screen with HDMI outlet to allow for in-room plug in entertainment. Also, it would not take much to leverage on the database to flag out regular guests so they can be made to feel more welcomed at the front desk.A well maintained grande dame standing her grounds amidst stiff competition from emerging newbies. Keep your loyal guests coming back and they'll win new followings for you!",Dec 2019,December 2019,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Annie N,No Country,2,1,"I am disappointed with my stay here. The room looks very old,there was no toothbrush and toothpaste. There were only 2 bath towels and no other towels e.g. face towels. I booked a twin bedded room, but there were only single shower gel and shampoo provided. With the price paid, I am not satisfield at all.",Dec 2019,December 2019,Friends
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Michael C,No Country,1,0,"It's the small things. A bed that is too hard. Toilet seat that will not stay up (an irritation for men). Aircon either frigid or tepid. But we have stayed here many times and will continue to do do when Kampar beckons. Nice location, too.",Dec 2019,December 2019,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,RGD,No Country,1,0,I have stayed often in the Grand Kampar Hotel during many trips to Kampar - which itself is a charming Malaysian small town  - one time a tin mining town and now with two major universities a student oriented town in a beautiful setting.   The Grand Kampar Hotel is beautiful with a staff that is friendly and attentive to your needs.   The breakfast is one of the best hotel breakfasts I have had in Malaysia with a variety of western and local choices.    The hotel has both a Chinese restaurant and a cafe serving a wide selection of foods at a reasonable price.  Near the hotel are a wide variety of eating establishments as well from Western fast food to traditional local food.    I highly recommend it.,Nov 2019,November 2019,None
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,shepardku,"Phnom Penh, Cambodia",7,0,"Recently stayed with my family for the first time in this hotel. Overall I think it is the largest hotel size in Kampar. Most of the basic are there with nearby all the shop lot, restaurant and bar. Hotel appear a bit tired and old and need some upgrading. My room is ok with nice view however cleanliness can be better especially in bathroom.",Nov 2019,November 2019,None
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,James,No Country,1,0,The location to the is easy to find with lots of shops nearby. The room is clean and would prefer if they upgrade the TV since it is too small and outdated version. The breakfast that we have at the ground floor is delicious and halal certified.,Oct 2019,October 2019,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Afiq L,No Country,1,0,"Very convenient, facilities and food are really good. Price also reasonable and can consider as best value for money. But there is a loud sound from event and can be heard clearly in your room if you stay at 1st floor. Overall its the best hotel in Kampar. Will come again in future.",Oct 2019,October 2019,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Ming Chew,"Melbourne, Australia",2,0,"Best Banana Leaf - full recommendation without any hesitation only for Banana Leaf ‘lovers’. Hurry this ‘offer’ may not last for long. Best to book. Note the locality of Grand Kampar. Why not check in for 2-3 days. Interesting tourist destinations eg Chendering Water Falls, Cameron Highlands, Sitiawan, Teluk Anson, Ipoh.",Sep 2019,September 2019,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,RGD1009,"Kuala Lumpur, Malaysia",14,2,"I go to Kampar usually about once a month and always look forward to staying at the Grand Kampar Hotel.   The staff is friendly, the rooms are comfortable, and the location is great - with many stores and restaurants nearby.  The breakfast is great as well with choices or both western and Asian breakfast plus a generous selection of fruits.",Jul 2019,July 2019,Solo
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,ضابطة ق,No Country,1,0,"I stayed a night with my family here and we booked a 4person room. It was comfortable and spacious,  the bathroom was super clean. Breakfast was good too. Fully satisfied with their great customer service. Highly recommended.",Jul 2019,July 2019,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,jasoncpm,No Country,1,1,"If going to Kampar is my first choices of my stay, the room is spacious, location is convenient and if you craving for food at night just nearby at walking distant to the hotel. Central town not very far though but most of the shop close very early.",Jul 2019,July 2019,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,As N,No Country,2,1,"The hotel is recommended to stay even though is a bit expensive. However, the food and drink really delicious. They had provided healthy food which are nasi lemak, coco crunch with milk, fruits, bread,and original fruit juices. The room services provided is really fast and they told me if the services will be late. So that I no need to wait for along long time. The view of the room also was nice with buildings, clouds, mountains in the morning. But, I have no chance to use the gym and swimming at pool because many people there. Next time, when I will stay at this hotel, I will use everything provided. Thanks a lot for the nice services.",Jul 2019,July 2019,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,xin voon,"Kuala Lumpur, Malaysia",20,1,"+comfy bed+good location+good sunset view at the roof top+spacious room+reception staff was friendly+strong wifi -I realized walk-in price for the room type I booked is RM99 nett per night (RM198 for 2 nights), however I was charged RM208 for 2 nights after added 6% tax (RM104 per night), eventhough I got discount from booking.com, I was over charged RM10!!! which I feel really not fair =(- was shocked that they serve guest with paper cup (for juice) and plastic cup (for coffee and tea) for breakfast-somebody called room service, yet the empty/used plate and bowl was left outside of the room from morning till next day-amenities in the room is lesser compared to lastime",Jul 2019,July 2019,Friends
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,JamesKMTan,"Petaling Jaya, Malaysia","21,686",353,I stayed here for two nights with my big group of 40 plus people for our annual camp. It is centrally located in the heart of the main commercial area of Kampar town. Facilities are average. The Econsave hypermarket is a short distance away. The beautiful westlake is about a 20 minute walk away.The beds are comfortable. Air conditioning is a bit noisy. The breakfast provided is the normal local fare. The views of the mist covered mountains in the morning is great for the upper floors. They have tourist information board in the lobby. Price is very competitive. Plenty of surface parking.,Jul 2019,July 2019,Friends
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,zaidgerrard,No Country,1,0,"Good Hotel. Tv and channel need to be upgrade but I was surprised by the spaciousness of the room. It’s very basic but very pleasant. Staff at reception counter were polite and serve with a smile. Breakfast is simple but equates to price one pays. Generally, happy with the hotel service. Would definitely stay again in this hotel if I visit kampar.Overall is ok and pleasant",Jul 2019,July 2019,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,monobug,"Kuala Lumpur, Malaysia",27,7,"The television has nothing much to offer but I was surprised by the spaciousness of the room. It’s very basic but very pleasant.    Staff at reception counter were polite and serve with a smile.  Breakfast is simple but equates to price one pays. Generally, happy with the hotel service. Would definitely stay again in this hotel if I visit kampar.",Jul 2019,June 2019,Friends
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Karen K,"Taiping, Malaysia",55,15,"With new hotels springing up in Kampar, the Grand Kampar Hotel still maintains its feel of a real hotel with its own buidling in the middle of a square. Surrounding area are shop lots with eateries and smaller hotel using shoplots for accommodation.Rooms in this hotel is spacious and beds are comfortable. Quite a good spread at breakfast with local and western food served.",Mar 2019,March 2019,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Aidilarmen,No Country,1,0,"Convenient shop lot nearby, easy excess to ipoh/ tanjung tualang and seri iskandar. Everything about this hotel is good except for the air conditioner in the room a bit disappointed cause need to wait for few hour to get cold.",Jun 2019,June 2019,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Siti F,No Country,1,0,"I had a pleasant stay in this hotel with my family. We just love the atmosphere. My husband said that the hotel has some french vibe in its design, background music and ambiance and we are loving it! The room is spacious and the pool at the roof is just amazing although quite small. On monday morning, we had the pool all by ourselves since nobody was there. Definitely will book again next time.I have just two complaints though- the TV set should be changed to new LCD flat screen, and the fountain at the front badly need serious cleaning. The weed is getting out of control!",Jul 2019,June 2019,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Chris Lee,"Kuala Lumpur, Malaysia",9,0,"I had stay in this hotel many times.However, last week had opened my eye to a whole new team of hotel management.In many ways, there is several marked improvement in this historical hotel.For the most obvious, the maintenance of the hotel rooms and facilities had greatly improved. Secondly, the hotel facilities such as the restaurants are much cleaner & the hotel management & staff are now more sensitive to the needs of their customer requirements.Thirdly, the food served in this hotel in terms of quality & cleanliness had greatly improved.Thus, well done to the present staff & management for a job well done.Do keep up with the good job.Best regards,Chris Lee",Jul 2019,July 2019,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Faridah,No Country,1,1,"Need an update on the furniture but still one of the best place to stay. Very reasonable price for hotel with pool.  Easy access to food and restaurants. Mcd,  KFC,  WINGZONE, pizza and mamak restaurants. Good place to stay.",Feb 2019,November 2018,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Larina L,No Country,7,4,"Breakfast was OK, lunch and dinner so-so,can find better food outside hotel. Room price was considered cheap and bed is comfy. Some staffs was slow in response. Need few reminders b4 things got fixed.",Sep 2018,September 2018,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Wei Min N,"Singapore, Singapore","1,649",268,"You must know that Kampar is a 2 main street town, south of Ipoh.  And that ranking as #1 is only for Kampar,  where the other hotels are probably worse off.Comfort:  Rooms are comfortable, with large beds and roomy areas.  The shower area is basic, with one shower head and a glass partition.  Clean and with basic toiletries.  No hand towel, only a bath towel.Service:  Smiling (better than French Hotel in Ipoh), but rather inexperienced team.  Perhaps they were training someone up.  Tks to Amir,  we sorted out our registration.  Service in the coffee house was pleasant and so was the security guard Mogan.Location;  It is a little out of the way from the old town of Kampar,  but it is in a new location that has many adjacent shops, cafes, restaurants.   The food in the coffee house (room comes with breakfast) is also good,  the nasi lemak is memorable.  Taxis not readily available to travel around the neighbourhood.",Feb 2019,February 2019,Couples
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Joey K,Kuala Lumpur,208,53,"Clean and spacious room, clean bathroom, has bath tub. I ordered room service, food was average tho and you need to pay with cash when the room service arrive. They don't include it in the room bill. Breakfast spread was OK. More towards local cuisine with some cereals. They have juices, coffee and tea. Dining space looks clean. Surrounding area (walking distance) has some restaurants and pubs.",Oct 2018,November 2017,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,BettyandLingShing,Malaysia,640,280,"We had stayed over the hotel for several times. The hotel is actually improving- more attentive staff, cleaner room, and nicer food at the restaurants. The internet connection get better as well.Anyway the air conditioner at the alley was still not working (the air conditioner in the room was good), and the top floor (with the swimming pool) was still not conducive to pool and gym users.",Aug 2018,August 2018,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,JMrs18,No Country,8,1,The room is clean and very spacious even for two person to stay. The basic facilities provided and very neat. The housekeeping did a great job to clean and tidy my room everyday. Their staff is friendly as well!! Recommended (breakfast included),Feb 2018,November 2017,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Jack Saini,"Kuala Lumpur, Malaysia",113,20,"Hotel is nice, beautiful place to relax. Surrounded by lots of shops including Starbucks, mamak, Bistro, Secret Recipe, MacDonald, Econsave. Regarding the room, aircond generated some noises at night, bathroom was not that clean. Staffs is friendly and speaks good English and WiFi speed is good.",Jul 2018,May 2018,Couples
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Adityosulindro,"Jakarta, Indonesia",67,9,"Stayed one night in superior roomPros:+ Spacious and clean room+ Good breakfast+ Near commercial areaCons:- Check in takes 20 min- Furnitures are outdated and tired - Wifi not stableIn general due to the limited option around Kampar City, this Hotel may be one of the best choice. In addition they also have a very good chinese resto.",Apr 2018,April 2018,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Irene Goh,"Kuala Lumpur, Malaysia",19,13,"Booked the hotel for 2 nigh5t from 26 Feb to 28 Feb but unfortunately on the 1st night we had so much problem.  The air condition was not cold and even after a heavy downfall, the room was still very hot.  The room key was also another problem. Upon checking in, we already had this problem - even we insert the key, the door will not open.  Had to go down back to the lobby and get the staff to assist.  It work thereafter but when we leave the room again for dinner, we had the same problem.  Went down to lobby and the staff did something and went up to the room and the door still won't open.  We were hot and stuffy (the walkway to the rooms has no air condition) so we went down again and complain.  This time the staff came up and tried and then send the maintainence guy to check the air-con.  They then decided to change rooms for us.  We were given another room and the air-con was better a bit.The bathtub in the rooms is high and very inconvenient for elderly people like us to climb up and down.  The TV in the room - it was the old BOX TYPE!!! DO THEY STILL HAVE TV like that in this century?? We had to sit at the edge of the TV to read the subtitiles!  INformed the hotel that we wanted to cancel the next night and they graciously agreed to refund us the room charges for the next night.  Overall very stressful stay for us.  The staff were ok and helpful but the hotel badly needs to be refurbished and updated.",Mar 2018,February 2018,Couples
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,MAKANRANGERS,"Kuala Lumpur, Malaysia",479,72,"In all the restaurants I had my CNY dinner,this place is one which got attention from me.It tingled my taste buds slightly while it opened new tastes to me.Overall, it is fine but has to improve in service.",Feb 2018,February 2018,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Wang B,No Country,13,17,"The room is comfortable and big,with all basic facilities provided and they did a great job in room decoration. But however my biggest complain is the WIFI connection,with the worst speed I'd experienced from morning til midnight,and this has to be fixed.The location of this hotel is well strategically located,with many convenient shops and restaurant near the hotel.Whereas for the breakfast,the food mainly focusing on theme of Malaysia's delicacy,with it's unique style and it wasn't the worst food I ever taste. But my biggest complain would be the poor selection of food provided during the session.The service provided by the front reception is well performed and professional,giving all the detailed information and they even ready to serve during night time. However,there is a small amount(not all)of employees in the breakfast session gives me a Really really bad expression with bad manners,whereas others did their job well.In conclusion,i had a blast in this hotel but still have some complain if not the over price of this hotel. Overall it's a okay for me.Price:4/10Breakfast:5/10Connection:1/10Service:8/10Location:8/10Facilities:6/10",Dec 2017,December 2017,Solo
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Nantha1974,"Kuala Lumpur, Malaysia",51,20,"Stayed here for a night. Family room is huge, with a living area and can accommodate 6 people easily. Breakfast is ok only. Small pool at the rooftop with a nice view. Hotel location is very good, lots of restaurants, bars and mini mart surrounding it.",Jan 2018,January 2018,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,haejina,"Singapore, Singapore",163,94,"Stayed at this hotel twice when I came to the area for work (since there is really not much of a choice for hotels in Kampar). The hotel has spacious rooms that are a bit dated but decent. The towels provided are quite worn out and we had some problem with the door lock (couldnt read the room card a couple of times and we had to go to reception to change the card). Location-wise, it is in the center of 'new' Kampar with eateries and amenities all around being a sort of small uni town for the UTAR students. Do consider renting a car at the airport as it is almost impossible to get a taxi or grab/uber in this place.",Dec 2017,November 2017,Business
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,715JIAJIA,Malaysia,67,8,Grand Kampar Hotel near University of Tunku Abdul Rahman. We stay there to visit the university and the shops around. It is easy to find restaurants and the price is lower than usual.The Grand Kampar Hotel provide clean and quite environment. It is suitable for family trip!,Oct 2017,June 2017,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Chris Woon K,"Singapore, Singapore",4,0,Worth every single penny spent. Special mention Mr Ram whom helped me with booking of a car with asiacarrental. He went thru all hassles to check and made necessary actions to ensure I got what I need. It might seem a normal gesture from hotel staffs but the sincerity shows the difference.,Sep 2017,September 2017,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,AndrewLim91,"Kuala Lumpur, Malaysia",65,58,"Stayed here with family. Just a very short stay of 1 night. Check in and check out is a breeze, excellent and smooth service. Stayed in a family room, the room is incredibly huge. There is a separate living room with 3+1+1 sofa, tea table and television. The television is those old school ""big buttock"" television, but as long as it serve it's function, I believe it's acceptable. There is no separate bedroom however, 1 king bed and 2 single bed in the bedroom area. But the room is really big, 2 or more extra bed on the floor is doable. Didn't get the chance to try the swimming pool as there is quite a crowd there in the morning, the breakfast is good, standard hotel breakfast. The location is a plus point as well, lots of shops surrounding the hotel, getting a meal is definitely not a problem. Overall, if you come to Kampar, I would recommend Grand Kampar Hotel. Worth the price, excellent location, good service.",Sep 2017,September 2017,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,benandblondie,"Dubai, United Arab Emirates","1,722",76,Great value for money in this 3 star hotel. The staff were friendly. The room was large and the beds were comfortable with fresh white linen. The breakfast had a great selection and food was fresh and tasty. Only recommendation would be for them to upgrade the TV's in the room and power points next to the bed.,Sep 2017,September 2017,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,JOHN B,"Yea, Australia",43,14,"the room was ok, very spacious room, the bed was very average the tv was the old cathode tube type and small, breakfast was very average. i hate to say bad things about any place but the place was very old and tired, the bathroom was good large shower, the room was nice and clean but very basic. reception staff were very helpful, but the restaurant staff i think preferred that u didn't turn up.",Aug 2017,August 2017,Couples
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,Review275,"Shah Alam, Selangor, Malaysia",15,14,"Kampar Finest Hotel, Value For Money. More Than You Expected.Tidy Room,Restroom  With English Shower.Very Impressive Room. Front Receptionist polite & helpful.Parking Lot  Plenty. Exterior building painted nice & interior Surrounding  Very  Nice.",Aug 2017,July 2017,Families
Grand Kampar Hotel,3.5,"2188, Jalan Timah, Bandar Baru Kampar",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d1393215-Reviews-Grand_Kampar_Hotel-Kampar_Kampar_District_Perak.html,CeciliaGan,"Shah Alam,Malaysia",75,11,"Book a Family Suite, beautiful big room with 2 units aircond, 1 king size bed, 2 single bed and 1 set of sofa set enough for 5 sitter. I love the wooden parquet flooring which is beautifully polish and clean.At the roof top, there are two units table tennis and a swimming pool, the swimming pool is not very big but it is clean. The view from roof top is excellent. I was fascinated by the beautiful scenery of Kampar, its surrounded with hills. At this moment, Hotel Grand Kampar is the biggest hotel in Kampar. It is very near to UTAR, surrounded with many shops, restaurants, 24hrs dobi, fast food, hyper market, hair saloon, Bar etc... so convenient. The Restoran Kampar Bandar Baru which is beside the hotel serve excellent delicious economy Chinese food and it is clean, according the shop, they cook 80 dishes everyday! Charges also very reasonable;  water, tea, ice and soap are Free Of Charge! The down side about this hotel is the WIFI is very weak.",Jul 2017,June 2017,Families
