Name,Ranking,Cuisine,Address,Country,Postcode,City,URL,Username,User Location,User Rating,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay / Experienced / Visit,User Traveller Type
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Lip Tak A,"Singapore, Singapore",3.0,5,0,"Stopover in Kampar for lunch. The local recommended another restaurant but we couldn't find it and we were hungry, so we settled with the first restaurant that we came across. The lady boss recommended a few dishes and their signature Curry Chicken in the Bread. The taste was alright, not too spicy and the bread was on the sweet side. The restaurant is spacious. Service is bare minimum. It's very quite for lunch hour perhaps it caters for dinner crowd. ",2 July 2016 ,June 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,WanErlL,No Country,1.0,16,3,"We ordered a curry chicken bun which tasted terribly, the curry chicken consists of breast meat and ribs part of the chicken.When I asked the staff, she said randomly stuffed, so I asked why randomly stuffed not even one piece of drumstick or thigh part? She can't answer. The worst thing was the whole restaurant was so dirty.. The floor full of rubbish and our table not wiped. We left angrily, I vowed not to ever visit this restaurant again.",2 May 2016 ,May 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,MAKANRANGERS,"Kuala Lumpur, Malaysia",4.0,361,72,I grew up with this restaurant witnessing how they expanded from one shoplot and now with a new air conditioned restaurant just next door.Every morning many locals would drop by for dim sum breakfast and majority of the locals would book the restaurant for birthdays and weddings.Their bbq pork is the classic along with their many bakeries and savory dishes.A must try for visitors.,29 April 2016 ,February 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Foonglin,No Country,4.0,122,54,"Fresh Char Siew (BBQ pork) bun or bread daily. There are variety of bakery as well such as egg tart, steam cake & famous Perak cookies.",15 March 2016 ,November 2015,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,surinder68,"Kuala Lumpur, Kuala Lumpur, Malaysia",4.0,43,44,"My grandparents lived in Kampar. They left us in 2003. We made a family trip for Chinese New Year holidays this year. We went to this restaurant. There is the old restaurant and the new restaurant next to each other. The new restaurant is air-conditioned. We ordered their famous bread with chicken curry, Wah Tan Ho and Singapore fried mee. The Singapore fried mee was dry and pretty average. The Wah Tan Ho was excellent. Nice colours and great flavour. Their signature dish, chicken curry in the bread was also great. The bread was soft and tasty. The curry chicken was not spicy. I liked the presentation, with the waiter cutting the bread and presenting the dish to us. Interestingly the waiters and waitresses are mostly 'Orang Asli'",21 February 2016 ,February 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Fann010,"Kuala Lumpur, Malaysia",4.0,46,11,"we need a lunch place before heading back to our own destination after 5 days 4 night retreat in Sahom Farm Retreat in Perak since they are ppl heading back to north, and some back to south so I decided to research from tripadvisor for a restaurant which nearby our retreat, Kam Ling is no.2 restaurant in the Kampar Top 10 Restaurant and Top 1 is a café, so I choose this for 13 of us for our lunch place. No regret to choose this, the lady boss is very friendly and recommend us most of the famous dish like their signature Curry Chicken in Bread, Signature friend bitter gourd with egg soup are thumb up for this, we request some of the vegetarian food because we have vegan eater and she did customised for us and the taste are super delicious. make a chance to go there for a try, 13 person only cost us RM200++. its very worth it.",31 December 2015 ,December 2015,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,None,None,0,0,0,None,None,None,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Chengsiang O,"Somerset, United States",4.0,3,63,"Good food, reasonable price.   
Atmosphere minimal.  
Spacious, good service. 
Quick to get food after orders. 
Chinese local dishes. 
Pork .",11 November 2015 ,September 2015,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,TravellinMan0052,Kuala Lumpur,4.0,76,63,"Although we stayed in Tapah for two nights, we never missed our main meals by driving to Kampar which is just 18 km away. Having heard of its famous food we decided to try the famous Kam Ling curry chicken in bread. True to its...More",25 August 2015 ,August 2015,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,godm,"Melaka, Malaysia",2.0,39,18,"Too overrated curry chicken bun.

Bad quality service, rude waitresses and dirty utensils.

Overall bad experience",13 August 2015 ,January 2015,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,JamesKMTan,"Petaling Jaya, Malaysia",4.0,"1,446",354,"We had lunch there recently during a break from the camp. The food is excellent expecailly the curry chicken bread and homestyle noodles. The noodles was delicious and the veges was fresh as they are grown locally. it mush have somthing to do with the ground water in this area. The price is reasonable. For the five of us, the price came up to less than RM60 inclusive of gst and service!",15 June 2015 ,June 2015,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,DGlobTrot,Kuala Lumpur,4.0,70,64,"Soft bun + piping hot delicious curry, what a heavenly combination!  

If you're ever in Kampar, this place is worth a visit. Remember to visit the original shop though, for a more authentic & nostalgic feel!",22 November 2014 ,None,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,SW T,"Kuala Lumpur, Malaysia",4.0,63,49,Not very friendly staff but the food is good. Try the famous bread with chicken curry.  Other dishes are good and the price is fairly reasonable.,3 November 2014 ,October 2014,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,jeff1955malaysia,"Kuala Lumpur, Malaysia",3.0,"2,629",954,"it is located along jalan Idris, Kampar. If you are coming from KL and reach the traffic lights at kampar town. go straight and turn left at the next junction. then turn right and the shop is about 100meters on the left hand side. It is famous for its curry buns and herbal buns. the buns are quite big and is filled with alot of minced meat. they also have noodles and other dishes to go with the buns. they have remade boxes for take away also.this shop actually caters for tourist passing by to stop and buy their buns. So the prices are tourist prices.",9 August 2014 ,August 2014,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,huey_sun,Taiping,4.0,0,0,"Being the first time at the restaurant not knowing what to order and what to eat… the waiters there make some suggestions for us and we are quite satisfy with it.
Just that the hygiene of the toilet need to be improved.",7 May 2014 ,None,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,SaraLiewKL,"Petaling Jaya, Malaysia",4.0,50,21,"Stopped by Kam Ling in Kampar twice this year on the way back from Lumut to KL. Kampar is a much welcomed stop apart from the usual i.e. Bidor. The town itself is a mix of small town charm, quirks and a great view of the mountains. The restaurant breathes old school - rather dated décor, no frills & sometimes temperamental wait staff - it all adds to the charm. Try the house specials - wantan noodles stir fried with minced pork, bits of crispy pork lard & French beans and for those who are into it, the chicken curry bread. The noodles are my personal favourite here - if you really like it, take away a portion & ask the lady to separate the sauce. I see lotsa people also taking away the char siew pau. Note - the more items you take away the nicer the wait staff become!",8 June 2013 ,May 2013,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Patch S,"Hanoi, Vietnam",5.0,52,33,"I been here twice and food is great, except for their curry chicken bread. I find sweet bread dont go well with curry. But all their other recommendations are good. Worthwhile to pitstop here on long journey to penang. Also, the tambun sovenirs shops are...More",1 June 2013 ,May 2013,None
Chill Out Bistro,5.0,"Chinese, American, Seafood, Asian, Malaysian",,Malaysia,None,Taman,https://www.tripadvisor.com.my/Restaurant_Review-g2301879-d3940438-Reviews-Chill_Out_Bistro-Hulu_Perak_District_Perak.html,Maria de Fátima L,No Country,5.0,5,0,"Bom ambiente, muito familiar. Muita cortesia da parte dos donos do restaurante, sabem falar muito bem lingias estrangeiras principalmente o...More",28 June 2016 ,June 2016,None
Ah Boy Noodle,4.0,None,21 Jalan Batu Karang,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d14196342-Reviews-Ah_Boy_Noodle-Kampar_Kampar_District_Perak.html,SummerDay05,Malaysia,4.0,13,5,"Newly opened restaurant in Kampar's new town. This restaurant mainly serves Chinese style noodle. Visited several times with colleagues and friends, all give positive comments.",16 June 2018 ,May 2018,None
Medan Selera Kampar,3.5,None,Jalan Masjid,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d15512748-Reviews-Medan_Selera_Kampar-Kampar_Kampar_District_Perak.html,321juliust,"Shah Alam, Malaysia",2.0,101,15,"Seriously nothing special and this place has been overrated.  I guess only wan tan mee sold by a ladies are good ..but the price are equivalent to city range.  In fact most of the food and drink are about the same city range pricing.   

I...More",8 June 2019 ,June 2019,None
Medan Selera Kampar,3.5,None,Jalan Masjid,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d15512748-Reviews-Medan_Selera_Kampar-Kampar_Kampar_District_Perak.html,Jo-AnnKYTan,"Kuala Lumpur, Malaysia",5.0,838,"20,091",I totally love this hawker centre which is located right where the market is. We tried as many food as we could. All good. We waited for almost an hour for the char kuey teow and it was gooooood. It is nice if you are early as you can walk around the market; just across the road. The market is one interesting place too as there are many snacks and kuehs for sale too. It is nice to be able to support the old folks here who are trying their best to make an honest living. ,27 November 2018 ,November 2018,None
Dai GA Jay 大家姐板面馆,3.0,"Chinese, Asian","Kampung Masjid, 31900 Kampar, Perak, Malaysia 131 Jalan Gopeng No 131",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d10483005-Reviews-Dai_GA_Jay-Kampar_Kampar_District_Perak.html,Calvinyeong97,No Country,1.0,0,0,"One of my worst experience of Panmee. Although the environment is clean, but the food and beverage (pumpkin barley) taste bland and very small portion. The food is served with 80-90% noodles but not much meat & vegetables is given. 

In my opinion, road side...More",10 November 2019 ,November 2019,None
Dai GA Jay 大家姐板面馆,3.0,"Chinese, Asian","Kampung Masjid, 31900 Kampar, Perak, Malaysia 131 Jalan Gopeng No 131",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d10483005-Reviews-Dai_GA_Jay-Kampar_Kampar_District_Perak.html,SummerDay05,Malaysia,3.0,13,5,"I personally don't take panmee (all panmee, not only this restaurant), but my fellows (the person who like panmee) say it taste good. Used to have claypot yeemee there instead. The claypot yeemee is nice.",2 March 2018 ,December 2017,None
Dai GA Jay 大家姐板面馆,3.0,"Chinese, Asian","Kampung Masjid, 31900 Kampar, Perak, Malaysia 131 Jalan Gopeng No 131",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d10483005-Reviews-Dai_GA_Jay-Kampar_Kampar_District_Perak.html,Mdm_Mah1115,"Selangor, Malaysia",5.0,6,2,I love this black pepper pan mee. Taste very special and unique . It's awesome . The noodle is tasty . Texture just fixed my appetite. The restaurant is clean and comfort. Service of the staffs are helpful and kind. I will definitely recommend to my friends and family. ,14 December 2017 ,December 2017,None
Dai GA Jay 大家姐板面馆,3.0,"Chinese, Asian","Kampung Masjid, 31900 Kampar, Perak, Malaysia 131 Jalan Gopeng No 131",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d10483005-Reviews-Dai_GA_Jay-Kampar_Kampar_District_Perak.html,Mary J,"Subang Jaya, Malaysia",4.0,42,8,Made a pit stop at Kampar for lunch on the way to Taiping.Found Dai Ga Jay n we were very pleased with the cleanliness of the whole restaurant including the toilet. I had hometown mee sua soup+ herbal tea while my husband had spicy pan mee+ pumpkin barley drink. Both dishes were good n my herbal drink was quite concentrated unlike many other shops. The pumpkin barley was okay only. We were served by a young lady who was very pleasant n helpful in giving tips on what to order. She also helped us to get a parking coupon for the car. Would definitely recommend to friends.,20 November 2017 ,November 2017,None
Dai GA Jay 大家姐板面馆,3.0,"Chinese, Asian","Kampung Masjid, 31900 Kampar, Perak, Malaysia 131 Jalan Gopeng No 131",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d10483005-Reviews-Dai_GA_Jay-Kampar_Kampar_District_Perak.html,Chongky888,"Kuala Lumpur, Malaysia",3.0,27,6,"The soup is a bit sweet n by right should not be sweet soup . Limited noodles especially if u wanted to promote ""Pan Mee"" as only a type of noodle they served. 
Overall OK but should improve on their soup.",3 November 2016 ,November 2016,None
The Mines,2.5,Chinese,Grand Kampar Hotel,Malaysia,None,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d2463954-Reviews-The_Mines-Kampar_Kampar_District_Perak.html,LeeM4243,No Country,3.0,6,5,I was famished and decided to eat in for my first night in Kampar. The range of dishes is impressive. The service is good too. The hot plate Yee Mee is delicious. Another must try is the Fish with Oats. Overall a pleasant experience. The...More,2 January 2015 ,None,None
The Mines,2.5,Chinese,Grand Kampar Hotel,Malaysia,None,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d2463954-Reviews-The_Mines-Kampar_Kampar_District_Perak.html,pemsel,"Penang Island, Malaysia",2.0,23,39,"The food under the present chef is really very good. It is just too too bad about the terrible service from the lazy staff who spend most of their time chatting among themselves, and try and do as little as possible. We had to wait for rice while our dishes got cold, and when we wanted more drinks and later to pay, we had to get the attention of waiters and waitresses.The restaurant is spacious, clean and atmosphere pleasant. It would be good if the waiting staff paid more attention to the paying customers. Perhaps they need better training.However, do try the food, it is a good. Then leave a feed back about the staff if they are still no up to the mark. It is really a shame that but for the staff of this restaurant, the rating would be excellent.",7 February 2012 ,December 2011,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,858tehsh,"Petaling Jaya, Malaysia",4.0,12,4,We went in for dinner when on d way back from Penang. Seafood were fresh and yummy. Price very reasonable for fresh seafood and quite big portion. Definitely will come back again.,21 November 2019 ,November 2019,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,wtchiow,"Batu Caves, Malaysia",5.0,10,3,I had been visited this restaurant 3 times. Whenever I pass by IPOH and I will drive and turn in to Tanjung Tualang. My aunty and mom were so enjoy the food especially the big head prawn. We didn’t try the ‘L’ size big head prawn and ‘S’ size also good enough as they are so fresh. Other seafood also fresh and food is yummy. It’s a must try when you are in Tanjung Tualang.,16 February 2020 ,February 2020,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,Tai_CW,"Kuala Lumpur, Malaysia",5.0,63,30,"This is a “river prawn specialist” restaurant; located opposite the wet market in the sleepy town of Tanjung Tualang. The restaurant was clean and air-conditioned. Came with a group of friends after a leisurely 45 minute drive out of Ipoh.Pre-booked large udang galah/river prawns for steaming. This restaurant excels in river prawns and other river fish eg soon hock; “bak suk goong”. Steaming is the best way to enjoy the fresh prawns. The large river prawns were caught wild. Therefore, it is essential to pre order to ensure supply before your visit. 1 kg of large river prawns cost RM128/kg. There are only 4-5 prawns per kg. The river prawns are also tasty, stir-fried with soya sauce. You may go for the medium sized ones for this style. The steamed soon hock was excellent value (RM130/kg) and fresh. Would return again in future",13 November 2019 ,November 2019,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,kandilistk,"Kuala Lumpur, Malaysia",5.0,127,25,Came here for an early lunch with family while on the way to Ipoh and found the food to be very delicious & worth the price. The seafood itself was very fresh. The portion itself was generous. Would definitely recommend and return back in the future.,2 November 2019 ,November 2019,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,lifeisamirage8,"Kuala Lumpur, Malaysia",4.0,25,15,"In this quiet little town known for its wild honey and fresh river big head prawns, how do you know if a restaurant is popular? You look at the crowd. Definitely did not regret reading the reviews on TripAdvisor which recommended me to this small, almost hidden Chinese restaurant in front of the market (the market is so big that you can't miss it). We ordered the XXL prawns (either that or small prawns, RECOMMENDED!), their homemade tofu (soft and jiggly, delicious!), squid and morning glory (it was so-so only), salt marinated chicken in Chinese wine (it's quite good!) and steamed lala (smalls clams, fresh!). We spend about RM350+ here. Price wise is not cheap but not that expensive as well. Will come again when opportunity arises. ",4 September 2019 ,September 2019,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,sy3717,"Subang Jaya, Malaysia",3.0,562,129,"We ordered seven dishes for a table of nine persons. The most attractive dish to me was the steamed freshwater prawns, very delicious and taste of freshness. Other dishes to me just so so. The freshwater fish, tilapia, had the earth taste, not my favorite. They served the dishes all at one one time. Big serving too.",14 July 2019 ,July 2019,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,TheVinesNBranches,"Singapore, Singapore",5.0,507,145,Had late lunch here and Ford was amazingly well price and great too!! Portion was generous and food well cook !! Nice drove from Ipoh !! Will be back soon !!,24 June 2019 ,June 2019,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,170trekkingn,No Country,2.0,6,2,I heard good place to have sea food and can have good time with sea food.we been here and we want to sit inside but people shows us outside table because we just 2 of us. Maybe they think we won't make big business to them.so we just left this place.so make sure if you want to go this good sea food place must bring big family and big group of friends.other then that it's good place ..... thanks for welcoming us ,22 May 2019 ,May 2019,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,pbchuah,"George Town, Malaysia",5.0,18,4,Can be assured of the freshness of the fresh water prawns. The food is very tasty especially the fried sambal paku. Paired with the steamed prawns is heavenly,16 January 2019 ,January 2019,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,jentwl,"Johor Bahru, Malaysia",4.0,84,54,"Seriously, size really matters - cannot stress how delicious the juices are especially in the head of the prawn! What most people come here for is partly their freshwater big-head prawn... how la to watch diet when these little creatures and all their signature dishes are super tempting!",8 September 2018 ,September 2018,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,smyeong,No Country,5.0,18,6,The steamed prawns are fantastic. A meal here is not cheap but fresh prawns are so delicious is well worth the long trip.,22 August 2018 ,August 2018,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,Saigonned,"George Town, Malaysia",4.0,35,9,"Ordered Kum Hiong prawns, home made Tau Fo, salted shell crab. 
If you love eating good food, Kampung Tanjung Tualang is definitely a place to try once.  The prawns r very sumptuous. 
1 kati or 600gm prawns is usually around RM60.",8 June 2018 ,June 2018,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,bennyvectra,"Singapore, Singapore",5.0,949,215,"Simple family restaurant with delicious seafood. 
- Steamed big prawns, steamed fish, satay kangkong, fried noodles

Will visit again for sure.",30 May 2018 ,May 2018,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,Jaszy_77,"Kuala Lumpur, Malaysia",4.0,73,20,Variety of seafood available.. I ordered butter prawn and garlic prawns.. Delicious but the food was abit pricy,21 February 2018 ,February 2018,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,cclye,"George Town, Malaysia",4.0,402,197,"We stopped by in Tg Tualang earlier in the year. We enjoyed it so much that we are back again.This time we decided to try out Thong Lok because the other restaurant has sold put all their udang galah. Well we came for udang galah!We ordered egg white steamed udang galah, steamed soon hock fish, deep-fried pork belly, fried tofu with minced pork + preserved veg, and yau mak (vegetables) stirred fried with foo yu (fermented bean curd).The fresh water prawn was delicious cooked this way; juicy and succulent. The fish was pretty good in terms texture; soy sauce blend was a bit sweet. The deep fried pork was very tasty even though not heavily marinated.",2 December 2017 ,December 2017,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,Bugbustermum,"Ipoh, Malaysia",5.0,2,0,It was an excellent lunch. The Soon Hock was amazing. The famous Tanjung Tualang prawns were fresh and the sauce was so delicious. It tasted of glutinous rice wine.,19 October 2017 ,October 2017,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,604vincentl,No Country,3.0,10,0,"Visited during public holiday, place is crowded and prawn(famous dish) is not available if without reservation, food served taste normal and nothing special bout it.",1 September 2017 ,September 2017,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,Ryunami,Malaysia,4.0,179,107,a great Halal restaurant where you can eat enjoy amazingly tast seafood with Muslims and non Muslims friends. The seafood are cooked in authentic Chinese style and the restaurent is certified halal by the Jakim. However the choice of drinks are limited to canned and bottled drinks.,5 July 2017 ,November 2016,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,Kenny C,No Country,4.0,2,0,"Food was delicious and price reasonable and will come back in future. 

Service was good and also friendly staff.",22 June 2017 ,June 2017,None
Restaurant Seafood Thong Lok,4.5,"Seafood, Asian, Chinese",Jalan Jasa 16,Malaysia,31800,Tanjung Tualang,https://www.tripadvisor.com.my/Restaurant_Review-g1069659-d1071496-Reviews-Restaurant_Seafood_Thong_Lok-Tanjung_Tualang_Kinta_District_Perak.html,FAHKIML,No Country,2.0,21,14,"Ordered the signature braised noodles with medium size prawns, steamed marble goby, and stir fried fern. The only dish nice is the fern and home made chilli sauce.

Noodles practically tasteless ...no prawns sweetness(medium size). The marble goby texture...mushy...very likely death or frozen.",13 June 2017 ,June 2017,None
