,Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
835,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Chee Meng T,No Country,7,0,"It absolutely a trendy , stylish hotel at affordable price.Decoration maybe a bit too much but that what make the hotel insta-ready at every corner. Great stay so far. Service is excellent - Nemo has been helpful! Appreciate that :-)The restaurant in the hotel served only lunch and dinner. But the hotel is walking distanct to the AEON mall with plenty of restaurants. Will definitely stay here again if i'm back to ipoh.",Dec 2019,December 2019,None
836,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,mongsher,"Johor Bahru, Malaysia",1,0,"Beautiful, great location, just right in the city, next to Aeon Mall.The Japanese restaurant is awesome. Even though u re not stay here but nice place to hang out.Room design is nice, bed very comfortable.",Nov 2019,November 2019,Couples
837,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Farid Rahmat,"Petaling Jaya, Malaysia",1,0,First time look this concept at Malaysia. Nice room but the toilet floor slippery because of stagnant water. Overall from outside looks nice with the staff very nice person. Very recommend to who want to stay at Ipoh City can try this hotel.,Nov 2019,November 2019,Families
838,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Marijn d,No Country,5,2,"We had a great weekend stay at M Boutique hotel at Station 18. The hotel is in a convenient location, about 15 min from the city center in an accessible and quiet neighborhood of Ipoh. It has plenty restaurants around as well as a AEON supermarket in walking distance. Parking was convenient and free with plenty of space at the hotel.We stayed in a premier room that was nicely decorated in a contemporary style with a British touch. The room was larger than expected and had a nice seating area as well as a spacious bathroom.Ipoh is a nice city for (road) cycling enthusiasts with plenty of B-roads of different challenge levels. Traffic is light throughout the town making cycling around an enjoyable experienceStaff at the hotel was helpful and the Japanese restaurant downstairs was great. All in all we were very happy with our choice for M Boutique",Nov 2019,November 2019,Couples
839,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Adrian Chia,Singapore,16,3,Quiet place to relax during the weekend.But the room might need to be maintained as the floor seems to be a bit of sticky and the water of the shower is not warm.Overall ambience is good for our stay.,Nov 2019,November 2019,Friends
840,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Shermaine1608,No Country,1,0,"I love the interior design♥ The room is clean and neat. The bathroom is big enough to fit few ladies for make up as they have a huge mirror in it. There are plenty of free parking outside, the only problem is park at your own risk..",Nov 2019,October 2019,Families
841,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,churoger04,No Country,1,0,"It was clean, nice and unique. A good experience and will recommend friends.If there is a built in charger for mobile will be good. Will revisit again when come to Ipoh. I think if to reduce 150 characters will be good.",Nov 2019,October 2019,Solo
842,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Cintamiza,"Kuala Lumpur, Malaysia",1,0,"Friendly staff, nice place and love all the deco.Near shopping mall and value for money.Highly recommended. Good environment.Enjoy all the moments when stay here. Surely we come again and enjoy stay here.",Nov 2019,November 2019,Friends
843,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,SureLow,No Country,1,0,"Clean and nice bedroom. However gradient of the bathroom is not right. Causing water to flow towards the door instead of the drainage. Shower area seems choke. Water draining very slowly. Great location, few mins walk to Aeon mall. Friendly and helpful staffs.",Oct 2019,October 2019,Friends
844,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Ann N,Singapore,2,0,The room was fully functional and clean with all the necessities! The counter staff was helpful and willing to help if you needed them. Will stay again if I come to ipoh again as it’s just next to aeon,Oct 2019,October 2019,Friends
845,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,May T,No Country,2,0,This boutique hotel is very conveniently located near a shopping mall and just 15 minutes drive to Ipoh town. Staff are friendly and helpful. There is also a Japanese restaurant inside the hotel which serves delicious Japanese cuisine. The hotel has a nice ambience and the rooms are clean .,Oct 2019,October 2019,Families
846,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,tunizzad,No Country,1,0,"Staff is absolutely friendly and nice, the place was astonishingly amazing. Just need to improve the cleanliness of the room because my room was dusty and there's way too many pillow on the bed... Overall the experience was amazing... Thank you",Oct 2019,October 2019,Couples
847,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,379kingc,No Country,2,0,"i booked for the premium room, all the things are good except the mini fridge is not working at all, i tell to the staff and they just said sorry to me, not even ask some one to fix it, i will never stay here again",Oct 2019,September 2019,Couples
848,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Win W,"Singapore, Singapore",1,0,"water pressure too low. cafe no more serve breakfast but no inform at all. many street dogs hanging around the hotel area, hope the hotel can do something about it. Bed mattress should be change as my room mattress seem curve shape.",Oct 2019,September 2019,Couples
849,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Newjersey_GalKL,"Kuala Lumpur, Malaysia",15,2,"The room is clean, spacious, and neat. The staff are very friendly and helpful. Hotel location is a bit far from city center but very convenience, near to mall and convenient store. The interior design of the Hotel very boho style. The Japanese Cuisine Bar located at the Ground Floor, should give it a try. I will rate it above average to my taste bug standard.",Oct 2019,September 2019,Families
850,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Boontong,No Country,3,0,"Industrial design, modern and warm feel! Rare in ipoh state, will come again! Miss that comfort bed with cold aircond, love everything in here! Keep it up! Hope that will get a good deal for the regular visit guest, cheers!",Sep 2019,September 2019,Business
851,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,ccheepin,"Selangor, Malaysia",1,0,"The interior of the hotel room was nicely design and every single decoration items was awesome. Beside of that, the bed and pillow was super comfy and it give you the Home feel. And the room charges was super value as well.",Sep 2019,September 2019,Business
852,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,GoldenDragon776,"Johor Bahru, Malaysia",1,0,Water temperature in toilet difficult to control. Too hot or too cold.Water from wash basin will stay on the floor whole night. Staff said that this is because of floor leveling not flat...Other than that is OK.,Sep 2019,September 2019,Couples
853,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,aren921003,No Country,1,0,The design and decoration of the room and even outside of the building very unique. But abit awkward for us because is the toilet is open concept which mean no door.🤣But overall very satisfied. And i got a cheaper price because of the malaysia day promotion,Sep 2019,September 2019,Couples
854,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,DerTorng L,No Country,1,0,"Ground floor have a nice japanese cuisine,i would like to stay the place really is really awesome, convinient store and Aeon station18 shopping mall at behind no need to drive. Foods and drinks also around that area, Day time untill midnight no need to worry.",Sep 2019,September 2019,Business
855,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Eugene MY,No Country,19,7,"The hotel certainly lives up to its name. If you like a different experience, then try it out. The hotel has a character and well decorated, including the room. Conveniently located next to a mall. The room was clean and plush with pillows.",Sep 2019,August 2019,Business
856,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Xzzzz,Malaysia,13,1,"This was my second visit for this hotel . This visit we Checking midnight , staff was friendly and welcome .pre prepare room and document before we arrival so that we can have  fast check in at late night . Room was clean and comfortable . Not so far to town , aeon mall just bedside hotel , walking distance.  Nice stay !",Sep 2019,September 2019,Couples
857,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,ngkevin,"Bukit Mertajam, Malaysia",111,31,"This is the 1st time we are staying here. Staffs are very welcoming and friendly. Special praise to them to accommodate and provide service to take care of the milk storage we need as we were staying with a newborn. The room is spacious for the Premier King and good value for the price. My only comment with the room is there was no fridge, which would have made the room perfect 100%.Parking was not an issue despite it is a long weekend. Public parking available and there was no need for parking coupon for the local council at the time of this writing.Please continue to upkeep the standard of the hotel. We will be sure to stay here again on our next trip to Ipoh (although we really would love to have a mini fridge in the room!).Highly recommended.",Sep 2019,September 2019,None
858,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Bunny Banks,No Country,6,1,"The interior decoration skills of this hotel will leave you stunned.  Super nice and friendly staff; We got a very warm welcome from Mystique and thank you to Bucky and (forgot his name) for helping me out!! Oh, self-service laundry for free!. Unfortunately, there no breakfast provided but no worries because you can find the local food nearby.",Aug 2019,August 2019,Business
859,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Ambassador827283,No Country,1,0,I love the interior design of the hotel. Its cozy and warm. The room ID is stylish and very comfortable. I would highly recommend this hotel to others and will bring my family to stay here. Its just walking distance to Aeon Station 18 some more :),Aug 2019,August 2019,Business
860,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,rickgel,"Nanchong, China",1,0,Front office guy is friendly and helpful. Just next to Aeon. Nice and beautiful place to stay. have no time to try Japanese restaurant  but will try in my next visit. Place have a homely and antique feeling,Aug 2019,August 2019,Business
861,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,intan576,No Country,1,0,"The room is clean, nice and very hipster. Feels like home. Recommended for travelling solo or with partners. The hotel is near AEON Mall too. Good location, friendly staff and there are so many hot spot for instagram photos !",Aug 2019,July 2019,Couples
862,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,hannahd18390,"Melbourne, Australia",1,0,Excellent rooms and lovely staff. Would recommend to anyone travelling to Ipoh. The beds were lovely and comfortable and I loved the fact that there were free washing facilities as well as a dryer. It made it a lot easier than searching for a laundry.,Aug 2019,August 2019,Families
863,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,3893,No Country,1,0,"Room is ok, but cleanliness can be improved as there were many dust on the rack. Feel not comfortable for the bathroom as there is no door for it. The sound proof of the room is not good, it is very noisy when there are peoples walking.",Aug 2019,August 2019,Couples
864,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,alai725,No Country,1,1,"Everything was ok until the fuse is having problem and require me to trouble myself to get helps from the staff, they might want to check their wiring regularly. The bathroom is however do not have door thus not suitable for business purpose who is going to share room with colleague.",Jul 2019,July 2019,Business
865,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Vas,"Kuala Lumpur, Malaysia","1,386",215,"I have to say this is a very fascinating,rustic decor boutique hotel I have ever stayed at.My mum and I arrived late night on 17th July close to 11pm.The staff were very efficient and friendly,one staff Mr.Simson was so kind to even help with our luggage.He was so helpful.The room was small but clean and the decor is just lovely and unique,they even provide plenty drinking water.There are small packets of ""murukku"" and tidbits provided too.Shower tiles were a bit stained but bathroom was clean and tidy.Had a good night rest before heading off to Penang.On our way out again one young malay staff helped with our luggage.Really appreciate his gesture.Syabas keep up the goodwork!*Neighbourhood around gets a bit sleazy at nights and plenty of people loitering around,have to watch out for late check in.",Jul 2019,July 2019,Families
866,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,dianadzfs,No Country,1,0,I already shared this hotel on my business instagram & Facebook because i really like it.. The decoration so nice and the price it's reasonable eventho shophouse building. The characteristics and the details of every touch in their design won my heart. Great stay,Aug 2019,July 2019,Couples
867,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Esstee,"Kuala Lumpur, Malaysia",15,0,"Love the deco, and the beddings.. toilet could have been better maintained (stained tiles, rusted drainer which was unsightly), but everything in working order. Would be helpful if hotel throws in some details on where to eat good local food nearby.",Aug 2019,July 2019,Families
868,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,ayeshazmin01,No Country,1,1,Ive stayed both m boutiques in ipoh. This one was a bit run down compared to the m boutique in kampung jawa. But still its a nice stay. The huge window is a plus point considering natural light is expensive nowadays. The other plus point is its just 2mins walk from aeon =),Jul 2019,July 2019,Families
869,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Daydream07676922262,"Singapore, Singapore",1,1,"Hotel entrance and the waiting area is comfy and nice.The room decoration is really special, room tidiness is very clean, really appreciate the small snack that provided by the hotel. Few minutes walking distance to the big shopping mall.",Jul 2019,June 2019,Families
870,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Fearless23225328947,No Country,1,0,"The location is very good, is just beside Aeon. The room is really nice as shown in picture, and is very clean. When we reached, their staff is very friendly and helpful. We have a pleasant experience. Thank you",Jun 2019,June 2019,Couples
871,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,NorthStar43393357065,No Country,1,0,"I really enjoyed the stay at this hotel, reasonable price.I love the design of the hotel. The corridor of the hotel is so well design. Hotel room is clean and new. Staff are so friendly, nice and polite. Free outdoor Parking its just walking distance to AEON station 18.",Jun 2019,June 2019,Couples
872,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Nik,"Kuala Lumpur, Malaysia",2,0,"We are celebrating my parents birthday in this hotel, eventhough they are not provide complimentary cake but still arrange a romantic set up for my parents room. We paying the additional charges to upgrade our room to Family Suite which is worth it and my family was happy with the Suite. A very cool concept and unique architecture design from interior to exterior. Thanks of all the staff to make our stay pleasant and memorable, highly recommended to all of you and we will definitely coming back again.",Jul 2019,June 2019,Families
873,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,TheVinesNBranches,"Singapore, Singapore",952,145,Love the funky decor ! Clean and next to Aeon mall !  Rooms are huge with 2 queen size bed ! Hard wood floor plus the four poster bed gives this venue a rustic yet art decor feel!! Location is far from the main part of town but is worth the travel !!,Jun 2019,June 2019,None
874,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,SIM LENG Ng,Singapore,25,4,Funky place. We booked the family room which was spacious. The complimentary water and snacks were a nice touch. Only gripe is lighting a bit dim and that you would need a car to move around and drive to town.,Jun 2019,June 2019,Families
875,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Storyteller760841,No Country,1,0,"Good location, Just next to the Aeon Shopping Mall there is a Convenient Store front of Hotel. Besides, Staffs very friendly and help, you can always seek for help from them.Definitely will go back again, Thanks M Boutique Station 18.",Jun 2019,June 2019,Couples
876,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Nicky Dee,No Country,1,0,"Stayed here for a total of 3 days 2 nights. As usual the place never disappoint me. There were 2 personal situations that happen. 1. Booked hotel a family at the wrong branch: my family had accidentally booked a room at another Mboutique instead of this one (our fault). We were tired and a bit reluctant to load the car back to go to the other branch. The staff was so kind to help us by finding us a room at this branch and handled all cancellation process at the other branch. 2. I accidentally left a baju kurung behind. A staff named Venom was so kind to help us out and managed to get the baju kurung posted back to kuala lumpur. So, special shout out to the team especially Venom!",Jun 2019,June 2019,Families
877,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Iva S,No Country,1,0,It's the first experience stay here. I love very much the feel & interior design. Totally different from my previous stay in other hotels.  The room is big enough for my 3 kids to play around.  I'll come here again.,Jun 2019,June 2019,Families
878,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Ismail M,KL,2,0,Bed and space was good. Deco was excellent however plug points in the room need to be more user friendly and easy access. Fridge is not cold though. Enjoyed the stay and well recommended. Will definietly return.,Jun 2019,June 2019,Families
879,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,EY C,No Country,60,15,The location is far from central approximately 20-30 min depending on traffic. Room is dusty and sticky. The pillows with logo seems dirty and we didn't even dare to use - more for decoration. There isn't breakfast but there is coffee shop opposite and not so far from the hotel. The hotel is next to Aeon Ipoh and airport - is bit noisy with the plane noise where you could snap a very nice photos of the plane flying low outside the hotel.,May 2019,May 2019,Families
880,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Edwin,"Kuala Lumpur, Malaysia",57,43,"Our friend mistaken the hotel with the M Boutique Hotel in the city, so we end up staying in this place, it's a 20 minutes away from the Ipoh historical areas, this hotel is directly next to Aeon Shopping mall. The hotel is well decorated with special theme as well, beds are comfortable. Staffs are friendly and helpful.",Jun 2019,February 2019,Friends
881,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,kuinosan,Malaysia,101,66,"I would have given 5 stars to this hotel if not for the poor housekeeping standards and the less than ideal cleanliness of its bathroom. The set up and design concept of the hotel is commendable though. And one more very important safety issue in regards to the glass door to the shower area, I recommend that a rubber stopper be installed on the glass to prevent a mishap in the event the door is opened at full swing.",May 2019,May 2019,Couples
882,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Jet13973802664,No Country,2,0,"This hotel is located slightly away from town but it is very convenient with shopping mall, convenient store and restaurant all in walking distant.Because it is away from the main road, you can have a peaceful sleep at night.",May 2019,May 2019,Families
883,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,wpin,"Kuala Lumpur, Malaysia",2,0,"kinda bad impression when I came into the washroom, yellowish stain, rusty bath liquid dispenser.my room 202, the rack besides the TV will be dropping anytime, where the screw is almost loosing grip, maintenance, and cleaning need to work it out properly.",May 2019,May 2019,Business
884,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Fearless15955686404,No Country,1,0,"Very good hotel to stay, and I am very impress with the honesty of the staff. We left a ring in the room and still manage to found it and get it back. Very impressive with the stay. Highly recommend. Tq M Boutique Hotel",Apr 2019,April 2019,Business
885,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Joshua Kong,"Singapore, Singapore",3,2,"This is a hotel I frequent whenever I head to Ipoh. Excellent value for money, room is spacious and clean and very well situated. Staffs are friendly, and check in process is no fuss. Breakfast is OK - not a lot of selection but what is offered are more than good enough for me. However, you are in Ipoh, plenty of food choices outside of the hotel.",Apr 2019,April 2019,Solo
