Name,Rate,Address,Country,Pos Code,City,URL,Username,User Location,User Rating,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Evon,Singapore,5.0,30,15,"The goat milk was the best I had ever tasted - fresh and doesn't carry a strong flavor that made many people avoid it. The yogurt and ice-cream were delectable! We tried the original yogurt, mango yogurt and green tea ice cream flavours and loved all of them! The family who owns this farm are people who truly loves animals. They know every one of their animals at their finger tips. It's definitely an animals' paradise and the animals were healthy and happy. Many animals like dogs, cats, chickens, even goats roam around the farm freely.If you wish to enjoy the farm environment with your children, need to ensure they handle the animals with tender love and care. Shouting, taunting and running about tends to scare and disturbs the animals. My teenager loves this farm. We returned to the farm on second day at her request. Each visit, we spent at least 2 hours there interacting comfortably with the animals, owners and other visitors. They don't charge any entrance free for visiting. So to contribute to the operation of this lovely farm, we drank/ate/bought all the goats' milk, yogurt and ice cream that we possibly could for our entire Penang trip! ;)",Oct 2017,October 2017,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Anusuya N,No Country,4.0,25,2,I enjoyed every single trip I've taken here. The owners were friendly and extremely down to earth. You get to feed the goats for free and roam around their farm. They have some vegetables planted at the back. Just lookout for the angry geese! ;),Aug 2017,June 2017,Couples
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Newquaygreen1,"Newquay, United Kingdom",3.0,761,287,Ads a commercial venture to extract goat mil and make ice-cream is to be coended in spite of heat issue which were well accommodated with fans and air-con for the goats.Demonstrations of dragon fruit peling and bees etc were good. However it was let down by the keeping of an Ostrich in a small caged are permanently. There was a 2nd one a few weeks ago which accidentally hung itself apparently. So sad to see a big bird like this unable to be able to run around.,Mar 2017,March 2017,Couples
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,128GraceT,"Penang Island, Malaysia",5.0,76,13,"FREE!!!  It was awesome.  The yogurt drink is to try.  We had passion fruit and nutmeg.  Nutmeg was good.  We also tried the ice-cream.  And it was very creamy and smooth.  Very nice indeed.  We were given an elephant grass each to feed the goats.  And those little kids were roaming free in the farm.  There was also a session of milking the goats.  Overall, it was nice.",Mar 2017,March 2017,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Shahnaz1981,Singapore,5.0,58,25,"This is our first visit to Saanen goat farm located at Balik Pulau. Be sure to come here with a driver or arrange for pick up after your visit else you will be stuck with no way to go back as the farm is far from the main town. Luckily we hired a driver who waited for us during the whole trip. I love this farm, so does my 2 young children. We can get close up to the goats and  baby goats and even pat and carry the baby goats. The goats are so loving to humans and its very safe to be near them.The farm also sells goat milk which is the tastiest I've drank so far with no smell. The girl who takes care of the milk stall is friendly and she even kept all her small dogs as my family is afraid of dogs. Farm is clean and there is a toilet for visitors. Free admission and no time limit. 2 hours would be more than enough at this farm.",Mar 2017,March 2017,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,CheeWah_Chan,"Penang Island, Malaysia",5.0,947,36,"A family-friendly goat farm and we have brought friends and relatives there three times for goat feeding and milk products. It can be a bit difficult to find for first timers. Saanen is Swiss breed, highly productive dairy goat. Male goats are bigger in size and are usually weighted at 100kg and above. Female goats are smaller and are usually weighted at 80kg and below. Grass is available in the premise FOC and each visitor is allowed to bring a bunch of it to feed the furkids in the barn. Goat milk products such as fresh goat milk, nutmeg yogurt drink, goat milk pudding, and goat milk brown sugar bun are available for sales. Free admission.",Mar 2017,April 2016,Friends
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,AndrewGoh833,Singapore,4.0,"1,842",62,"Again no entrance fee, my driver just take some vegetable for us to feed the goats. Maybe we come a wrong timing, all goats are sleeping. The little goats are not in cage, you can touch them easily. The visit is very short, only about 30 mins. There are also 2 ostriches, 2 lambs and some chicken and ducks in the farm. There is a shop selling goat milk and goat yogurt.",Feb 2017,February 2017,Couples
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,wallaw,"Singapore, Singapore",4.0,77,38,"The place is a liitle of the track (8km off Pulau Balik town) and need a vehicle to get to.Entry is free but RM7 to join the mini tour. In return you get to know about the goats (some interesting facts), feed/pet/carry(if there are recently born babies) the goats, see the milking process (machine though), a complimentary bottle of goat milk/padding/ice cream. Well worth the RM7 price!The owner (& daugther) are very friendly and will answer all your questions.The farm also have some other interesting animals - prairie dog, hedgehog, ""trophy chicken"", a special kind of the bee (the nest, in hollow tree trunk, is not the usual honeycomb shape but rather like alien space pods! Really got to see them!).Overall a great place to spend a whole morning (including travelling time to/fro if staying near Georgetown).",Dec 2016,December 2016,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Samuel Ong,"Kajang, Malaysia",5.0,18,4,"When we went there, it was full of kids and people, there were not only goat but also some goose, chicken, ostrich etc.  The farmer here also makes compose, so if you are a gardener, you can talk to the farmer.  They will also give you a free tour if they are free. You also get…",Sep 2016,September 2016,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Cheryl O,"Penang, Malaysia",5.0,321,39,The goats are friendly and touchable. Feeding grass is free as well as entrance. Goat milk pudding was nice. Quite clean and well maintained. Definitely a thumbs up.,Aug 2016,August 2016,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Peter vanderlans,Penang,4.0,613,77,"It's not easy to get here but if you are interested .... sure it's good enough. You will see plenty of goats, and their is goat milk and yogurt sold. You need your own transport, so get a taxi as the bus requires you to walk for a good 20 minutes to the farm (get off at Sungai…",Aug 2016,September 2015,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Sammi,"Espoo, Finland",5.0,27,6,"You can feed & touch goats freely. You got to know many info about goats, milk, yogurts, etc ... Goat milk is the best, very fresh & taste great! My 2 girls enjoyed a lot feeding, touching goats, playing with the dogs & cats, etc ...  ",Jul 2016,July 2016,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Chee Wei S,"Penang Island, Malaysia",4.0,316,44,"You get the experience to feed the goats, touch and even hug. Try to avoid holiday season as the goats will be lazy to eat your feeding due to overwhelming of visitors feeding them whole day. Aside of goats, you have chance to see ostrich as well. Must try the goat milk, tasty…",Jul 2016,July 2016,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,L4803GLdavidp,"Singapore, Singapore",4.0,20,17,"Not easy access unless you drive, but great place for kids. Owners are very friendly. This was our 2nd visit and we were lucky this time to view the goats being milked. Always very exciting for kids to be able to feed the goats. Good learning experience as well.",Jun 2016,June 2016,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,YLT1987,"Singapore, Singapore",4.0,27,5,This place is easy to locate by GPS. The farm is not big but is a nice place to encounter with goats. Plenty of grass given by the owner so you can feed goats. The goats is clean no worry. They are also selling some goats' products such as goat milk & bun. Must try!,Jun 2016,May 2016,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,LaVoyageuse777,Everywhere.,1.0,131,50,"We arrived in a mess of tourists harassing a few puppies with no one from the property around to supervise and perhaps protect the poor animals from all the children mishandling them and enthusiast parents taking photos.....Said puppies had no water, no shade on a very hot afternoon and were kept in a tiny cage. Had a quick look at the goats which are staying in quite dirty conditions and have to put up with hordes of children running around and harassing them. A big no, and I would discourage anyone from visiting such a horrible place.",May 2016,May 2016,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,GaikBoonHng,"Penang Island, Malaysia",4.0,266,44,"Plan it as part of your holiday excursion if you're stopping by Balik Pulau for half day to enjoy lustrous tropical fruit and kampung (village) life after intoxicating yourself with busy Penang city/beach visit, and if you want your kids to learn something educational. It is located near Ghee Hup Nutmeg Factory (5min drive) and Audi Dream Farm (5min drive). Best time to come when you've durian, rambutan and mangosteen season in sight (May-July) as you can see how these plants bear fruits along with the nutmeg trees.The goat milk is tasty, the owner even demonstrates on how goat milking is done. You have to queue up to perform the hands-on experience though. We did not make it as queue is long (1 whole load of school bus kids are queuing ahead of us), and my disinterested almost teenage city boys. You can see how goats interacts within themselves with headbutting and bleating. It was fun. Very limited smell due to good ventilation (at the time we're there), and the place are pretty clean too with workers feeding and cleaningWith kids, I think it is easy to spend 0.5 to 1hr there depending on activities that you want to participate on. Greatest thing of all this is all free with no obligation to pay any fee, on top of friendly owner who speaks fluent Mandarin (or Hokkien, can't recall) on top of some of English.Sign up to learn on how to milk a goat, it is an experience of life for city dwellers like us.",Jun 2016,June 2016,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,SteffiandSofia,"Melaka, Malaysia",4.0,37,5,It is a long drive from Batu ferringhi with sharp and curvy roads. The place is small and  simple and the best thing is that it is free. The owners are friendly and accommodating.,Apr 2016,April 2016,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Belle,No Country,4.0,357,47,It's free of charge. Worth to pay a visit. My kid is having a great time feeding the goats. The grass is also free of charge! Great experience as we can be so near to the goats. The place can be found via waze  but it is a bit far from Penang town. Most importantly the place is not crowded with tourist. After feeding the goats we can try the goats milk/ yogurt/ mantou. The place is also clean and not too hot.,Apr 2016,April 2016,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Libby M,"Penang Island, Malaysia",5.0,42,10,"A. How could anyone not love a goat.B. They are dairy goats so there is nothing traumatic to explain to the kids. C. The goat milk pudding is delicious. D. The goats are clean, healthy, well fed and well cared for. The pens are clean and clearly cleared out and scrubbed daily.We've been twice now, once on our own and once with the kids. The goats are clearly used to socializing and love nothing better than a bit of a cuddle, lick and head butt. Fun for everyone and tucked away in a lovely part of Penang that gives you a feeling for what life might have been like in other parts of Penang in the past.",Apr 2016,April 2016,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Chee Wei S,"Penang Island, Malaysia",4.0,316,44,"You can get close to goat, which most of us do not have the chance to do it. You can feed them with special grass that prepared by owner. See how they eat and observe their action. You also can taste the fresh goat milk (really tasty, must try).Need to improve so more activity can be carried out.",Mar 2016,March 2016,Couples
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,ccjustine,"Miri, Malaysia",4.0,42,15,"No entrance fee is charged and you are given free grasses to experience feeding the goat. The goats are all clean and not smelly. Get to see young, adult and pregnant goats. Goats milk, ice cream, snack and soap are all sold there. Not big compound but appreciate this access to my favorite animal!",Mar 2016,January 2016,Friends
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,seedney,"Sitiawan, Perak, Malaysia",5.0,15,6,"Finally visited after reading about it some time ago. A really fun and great trip, different from all the usual ""tourist attractions"" experience. Not a lot of people know about this place so it's not very crowded at all. There are baby dairy goats to adult ones and it's totally okay to touch/pet them! It's a rather small farm but there are other animals like puppies and bunnies to see as well. Friendly owner, entrance and grass feeding is free and there are some dairy products for sale. Recommended for anyone of any age to visit!",Dec 2015,December 2015,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,dexterchong67,"Petaling Jaya, Malaysia",5.0,106,8,"The goats are healthy, clean n no weird smell. Well manage n worth a visit if u happen to go Balik Pulau..Might need a chinese speaking translation for the tour n the owner can converse abit in english..not bad!",Oct 2015,October 2015,Solo
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,sakuraa4,klang,4.0,62,23,"Clean place, friendly owner explanation. Organic & tasty foods made by goat mill (i.e bun, ice cream, milk, yoghurt) and also simple souvenir for u to take home (fridge magnet, key chain)",Oct 2015,October 2015,Couples
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,WNBNDNMM,"Singapore, Singapore",5.0,81,12,Located Far from the city! Free grass to feed the goats!!! Really worth the good with our tour!! Refer to pictures!! Best of the best!,Aug 2015,June 2015,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,LOWK_12,"Penang, Malaysia",4.0,33,13,"The goats are adorable! The farm was a little far but we were exploring Balik Pulau and Pulau Betong so we dropped by. Used 'waze' to get there. The owner was friendly, and he was happy we visited. The place was clean, well kept. We bought some goats milk ice cream and it was delicious! He ran out of goats milk soap tough. Everything was made there. I bought a bottle of goats milk to take home. Admission free. Free feeding grass for the goats who will let you pet them.",Aug 2015,August 2015,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,JayChha,"Penang, Malaysia",4.0,136,7,"Saanen Dairy Goat Farm is a small place actually but its a clean and well maintain place, you can have grass tor free to feed the goat and pat them .. admission is free .. it is a nice place to visit.http://pinkypigletland.blogspot.com/2015/07/saanen-goat-farm-penang.html",Jul 2015,July 2015,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,recorder,No Country,5.0,5,0,It is a good experience and very friendly environment .superb goat ice cream .highly recommended to visit as it is very near the tropical fruit farm.,Jul 2015,July 2015,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,kim_theng,"Penang Island, Malaysia",4.0,2,2,"The farm is very neat and clean. Also,the goats are very adorable and we love feeding them with the grasses which are FOC. There are some foods and souvenirs available for purchase too such as goat's ice-cream, fresh goat's milk and even goat's soap!! This was an amazing experience indeed.",Jul 2015,July 2015,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,letchemi,"Adelaide, Australia",4.0,305,27,"We have heard of this place for awhile so the 1st weekend of the school holidays in June we went along with our grandchildren and their parents.Entrance to the goat farm is free, and they also offer free grass which one can take to feed the goats. We did enjoy that very much.The goats were very clean and well-kept.We could see the goats being milked using modern equipments.They had some goat's milk items for sale, such as pudding, bread, and ice-cream.Besides the goats, there was also a lot of vegetation at the farm. We took some pictures of the winter melon plant and there was even a grape vine and mulberry bush and of course the local fruits such as dragon fruits,Durians and mangosteens.You can check out their Facebook page  for more photos and information.We went early as it was hot and as the day went by the crowed started coming so we left just before noon and all of us had a good morning outing.Apparently these snow white goats are natives from Switzerland.One caution please use mosquito repellent before going.",Jul 2015,June 2015,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Tien Ping T,"Kuala Lumpur, Malaysia",4.0,3,2,"Nice place to visit for children. With free entrance, parents can bring their kids to learn about goats. There is also an organic farm near the goat farm.",Jun 2015,June 2015,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Hengor,Malaysia,5.0,676,114,"This is a family owned goat farm. There is no admission fee needed for visitor and  you can get a stalk of free grass to feed the goats. And there is also goat milking explanation from the owner and you can see that process closely. The farm is clean and organized, and it is one of the must visit attraction if you are touring around Balik Pulau.There are some goat dairy product sold e.g. ice cream, hot bun, yogurt, fresh milk and some souvenirs.I highly recommend this place for family and kids may love this farm very much.",May 2015,May 2015,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,DennisJackson,"Penang Island, Malaysia",5.0,14,1,"It's a country side mainly shows an agriculture environment with few farmers.They rare goats in this place near Pantai Aceh.very interesting by touching them and blend the farmers experience together. Really fantastic fresh goat milk you can enjoy there and it's more fun,if it is in the fruits seasonal time in Penang on Jun,July,August.",Jan 2015,August 2014,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Rindiarningsih,"Singapore, Singapore",5.0,187,62,"I really love Saanen Dairy Goat Farm. I can feel the owner's love for the goats by the amazingly well-mantained farm. Adorable goats, especially the little ones... I can't get enough of their cuteness... A must visit while in Penang.",Oct 2014,None,None
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Poopook,"Houston, Texas",5.0,55,21,"This is a very well maintained goat farm not far from the tropical fruit farm.  The owner family takes very good care of the goats.  We had a tour of the milking process, and had some wonderfully fresh goat milk.  This farm does not charge any admission fees, and makes its profits purely from selling their products such as goat milk.  All the products are very fresh and very reasonably priced.  It is a real bargain, and is a great experience for any children or adults who enjoy nature and the outdoor.",Nov 2014,November 2014,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,debtdash,"George Town, Malaysia",4.0,18,16,"Very detailed explanation by the young manager, showing enthusiasm on this field. Fresh dairy products are available. Be reminded to come before noon to witness the process of milking the goats.",Jul 2014,January 2014,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Valerie C,"Penang Island, Malaysia",4.0,437,116,"This is one of my children's favorite place in Penang that they must visit every year. Living in the city, our children hardly see live animals and they love the touch with the animals. The farm is out of the busy city in Penang located in Balik Pulau. The enjoyed feeding the goats and hugging the kids (baby goats) which are outside the pens, taking pictures with them. The owner and his family are very friendly, if they are not too busy they are able to chat with you and recommend you the nice places to visit in Balik Pulau. If you are travel in a group, you can call them in advance and they will arrange briefing for you about the goats and the farm.Another attraction for my children is they love the fresh goats' milk and also the yogurt drinks from the farm. You can buy some frozen milk or yogurt to bring home.",Jan 2014,December 2013,Families
Saanen Dairy Goat Farm,4.5,"298 Mukim 1, Balik Pulau",Malaysia,11010,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g3522354-d4858530-Reviews-Saanen_Dairy_Goat_Farm-Balik_Pulau_Penang_Island_Penang.html,Yong Zhi,"Bukit Mertajam, Pulau Pinang, Malaysia",5.0,52,23,"Just have to walk in to the farm, you can have test drink for the fresh goat milk. Is very fresh!Somemore you can experience very close distance with the cute goat. Is a very nice place if you wanna spend a eco tour in Penang.",Oct 2013,August 2013,Families
The Floating Mosque,4.0,Tanjung Bungah,Malaysia,None,Penang,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d5412596-Reviews-The_Floating_Mosque-Tanjung_Bungah_Penang_Island_Penang.html,Stephen Browne,No Country,4.0,37,2,"I'd say this is an interesting place to swing by on the way up to the north of the island but it's not going to blow your mind.Go at high tide to get better photos, try to avoid their prayer times if possible so you can walk around inside. They give you the clothing required all free of charge.",Jan 2020,January 2020,None
The Floating Mosque,4.0,Tanjung Bungah,Malaysia,None,Penang,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d5412596-Reviews-The_Floating_Mosque-Tanjung_Bungah_Penang_Island_Penang.html,RajdeepBhattacharjee,"Kolkata (Calcutta), India",4.0,"1,834",117,"On our way to visit Gurney drive night market at Batu Feringghi, we visit this place as planned and this half an hour break worth it.There are numerous landmarks in Penang that are sights to behold. One of them is none other than the Floating Mosque of Tanjung Bungah. Situated along Tanjung Bungah’s stretch of beach, gives a 360-degree panoramic view of the sea.It’s the first mosque in the country to be built on the sea, with pillars and stilts supporting its majestic structure.Tanjung Bungah is pretty quiet when compared to its more touristy neighbors, Batu Feringghi, Gurney and Georgetown.Watching the boats on the sea near beach in evening make you will feel like its a picture from any fantasy novel. You will definitely love the scenic beauty of the place and peacefulness.You can’t miss Tanjung Bungah as the place is on the way to Batu Feringghi – just make sure you don’t forget to stop by and pay a visit.",Jul 2020,August 2019,None
The Floating Mosque,4.0,Tanjung Bungah,Malaysia,None,Penang,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d5412596-Reviews-The_Floating_Mosque-Tanjung_Bungah_Penang_Island_Penang.html,Steve P,"Clontarf, Australia",4.0,"1,162",299,"This is definitely worth a visit. The friendly guy at the door will look after your dress code needs and answer any questions. The outside is a little more interesting than inside, but for those who haven't visited a mosque before, this would be a comfortable start.",Jan 2020,December 2019,None
The Floating Mosque,4.0,Tanjung Bungah,Malaysia,None,Penang,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d5412596-Reviews-The_Floating_Mosque-Tanjung_Bungah_Penang_Island_Penang.html,Syed Zubair Hasan,"Kuala Lumpur, Malaysia",5.0,104,34,"It is a nice place, with guided tours also, and a very comfy place for Muslims to offer their prayers. I visited this place with my wife and daughter. it's very windy and by the beautiful beach gives you a panoramic view of Penang. My family loves it.",Dec 2019,December 2019,None
The Floating Mosque,4.0,Tanjung Bungah,Malaysia,None,Penang,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d5412596-Reviews-The_Floating_Mosque-Tanjung_Bungah_Penang_Island_Penang.html,harryzac,"Oldham, United Kingdom",3.0,278,116,"It’s not that special. Quirky as it’s in the sea, on stilts, not really floating. Worth going to have a look if you’re passing, but that’s it.",Jan 2020,January 2020,Couples
The Floating Mosque,4.0,Tanjung Bungah,Malaysia,None,Penang,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d5412596-Reviews-The_Floating_Mosque-Tanjung_Bungah_Penang_Island_Penang.html,Jack T,"San Diego, California",1.0,25,6,"This must be a beautiful mosque for prayer, but for a tourist it is not really worth the trip at all.",Nov 2019,November 2019,None
